power,selfprotection,average_earth_discharge_density_ddt_rayskm2ao,burning_rate__failuresyear,criticality_according_to_previous_study_for_ceramics_level,removable_connectors,number_of_users,km_of_network_lt,power_per_user,lightning_risk_score,network_density,historical_risk_index,type_of_clients_COMMERCIAL,type_of_clients_INDUSTRIAL,type_of_clients_OFFICIAL,type_of_clients_STRATUM 1,type_of_clients_STRATUM 2,type_of_clients_STRATUM 3,type_of_clients_STRATUM 4,type_of_clients_STRATUM 5,type_of_clients_STRATUM 6,type_of_installation_CABINA,type_of_installation_EN H,type_of_installation_MACRO WITHOUT ANTI-FRAUD NET,type_of_installation_OTROS,type_of_installation_PAD MOUNTED,type_of_installation_POLE,type_of_installation_POLE WITH ANTI-FRAUD NET,type_of_installation_TORRE METALICA
10.0,0,3.850980392156861,0.0,0,0,10,0.29501,0.9090909090909091,7.701960784313722,0.026819090909090907,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.7340425531914896,0.0,0,0,18,15086.0,0.7894736842105263,1.4680851063829792,942.875,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.7340425531914896,0.0,0,0,15,121575.0,1.5625,1.4680851063829792,4675.961538461538,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.7340425531914896,0.0,0,0,43,126899.0,0.5681818181818182,1.4680851063829792,4880.7307692307695,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.7340425531914896,0.0,0,0,11,0.86311,2.0833333333333335,1.4680851063829792,0.033196538461538465,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.7340425531914896,0.25,0,1,8,1331.0,1.6666666666666667,1.4680851063829792,83.1875,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
50.0,0,0.7340425531914896,0.0,0,0,53,0.45656,0.9259259259259259,1.4680851063829792,0.008952156862745099,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.7340425531914896,0.0,0,0,5,0.75544,1.6666666666666667,1.4680851063829792,0.06867636363636363,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.7340425531914896,0.0,0,0,15,0.48669,1.5625,1.4680851063829792,0.018718846153846155,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.7340425531914896,0.0,0,0,34,0.82594,0.7142857142857143,1.4680851063829792,0.031766923076923075,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.7340425531914896,0.0,0,0,31,166219.0,0.3125,1.4680851063829792,15110.818181818182,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.7340425531914896,0.0,0,0,5,0.8822,1.6666666666666667,1.4680851063829792,0.0802,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.7340425531914896,0.0,0,0,15,1896.0,1.5625,1.4680851063829792,72.92307692307692,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.7340425531914896,0.0,0,0,14,0.69315,1.0,1.4680851063829792,0.043321875,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.3513326031398323,0.75,0,1,5,170584.0,1.6666666666666667,2.7026652062796646,15507.636363636364,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,0,1.3513326031398323,0.0,0,0,1,0.69023,2.5,2.7026652062796646,0.11503833333333334,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.2875000000000003,0.0,0,0,8,0.46234,1.1111111111111112,2.5750000000000006,0.04203090909090909,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.8563204005006219,0.0,0,0,9,0.90965,1.5,1.7126408010012437,0.056853125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,1.2875000000000003,0.0,0,0,13,11959.0,1.7857142857142858,2.5750000000000006,459.96153846153845,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.8563204005006219,0.0,0,0,8,0.80962,1.6666666666666667,1.7126408010012437,0.05060125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.2875000000000003,0.25,0,1,9,0.60982,1.0,2.5750000000000006,0.055438181818181824,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,1,1.3513326031398323,0.0,0,0,2,161967.0,3.3333333333333335,1.3513326031398323,14724.272727272728,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,5.259562841530058,0.0,1,1,8,0.51889,1.1111111111111112,10.519125683060116,0.047171818181818176,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,3.1556016597510377,0.0,0,0,8,225466.0,1.6666666666666667,6.311203319502075,14091.625,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
75.0,0,0.9951515151515148,0.0,0,1,70,0.35074,1.056338028169014,1.9903030303030296,0.004615,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.7170212765957451,0.0,0,0,7,167378.0,1.25,1.4340425531914902,15216.181818181818,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.7170212765957451,0.0,0,0,33,0.55728,0.7352941176470589,1.4340425531914902,0.021433846153846154,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.7170212765957451,0.0,1,0,1,245068.0,5.0,1.4340425531914902,22278.909090909092,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.8563204005006219,0.0,0,0,16,155562.0,1.4705882352941178,1.7126408010012437,5983.153846153846,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.3210404624277458,0.75,0,1,19,272152.0,1.25,0.6420809248554916,10467.384615384615,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.3210404624277458,0.0,0,0,12,0.81282,1.1538461538461537,0.6420809248554916,0.05080125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.3210404624277458,0.0,0,0,1,0.10335,5.0,0.6420809248554916,0.009395454545454545,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.3210404624277458,0.0,0,0,7,21653.0,1.875,0.6420809248554916,1353.3125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.8563204005006219,0.25,0,1,32,0.75744,0.7575757575757576,1.7126408010012437,0.029132307692307693,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,1,0.7170212765957451,0.25,1,1,15,170902.0,0.9375,0.7170212765957451,10681.375,0.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.7170212765957451,0.0,1,0,4,176121.0,3.0,1.4340425531914902,11007.5625,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.7170212765957451,0.0,1,0,16,221241.0,1.4705882352941178,1.4340425531914902,8509.26923076923,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,0,6.227631578947366,0.75,0,1,6,0.70179,0.7142857142857143,12.455263157894732,0.116965,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,6.227631578947366,0.5,0,1,27,0.86963,0.35714285714285715,12.455263157894732,0.07905727272727273,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,6.227631578947366,0.0,0,0,1,0.57458,7.5,12.455263157894732,0.03591125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.3513326031398323,0.0,0,0,9,0.467,1.0,2.7026652062796646,0.04245454545454546,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,0,1.3513326031398323,0.25,1,1,4,19493.0,1.0,2.7026652062796646,3248.8333333333335,0.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.3513326031398323,0.5,1,1,9,0.77315,1.0,2.7026652062796646,0.07028636363636363,0.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,1,0.6450502152080326,0.0,0,0,3,0.38877,3.75,0.6450502152080326,0.024298125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.6450502152080326,0.0,0,0,9,156323.0,2.5,1.2901004304160653,6012.423076923077,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.8563204005006219,0.25,0,1,9,11256.0,1.5,1.7126408010012437,703.5,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.7340425531914896,0.0,0,0,7,0.90638,1.875,1.4680851063829792,0.05664875,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.3988123515439428,0.0,0,0,30,154834.0,0.8064516129032258,0.7976247030878856,5955.153846153846,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.8563204005006219,0.0,0,0,4,0.36808,2.0,1.7126408010012437,0.03346181818181818,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.8563204005006219,0.0,0,0,11,215286.0,1.25,1.7126408010012437,13455.375,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.8563204005006219,0.0,0,0,13,0.65978,1.0714285714285714,1.7126408010012437,0.04123625,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.8563204005006219,0.0,0,0,47,0.95093,0.5208333333333334,1.7126408010012437,0.03657423076923077,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.8563204005006219,0.0,0,0,10,0.77939,1.3636363636363635,1.7126408010012437,0.048711875,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,0,0.8563204005006219,0.25,0,1,5,0.38113,0.8333333333333334,1.7126408010012437,0.06352166666666667,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.8563204005006219,0.0,0,0,16,0.21639,1.4705882352941178,1.7126408010012437,0.008322692307692307,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.0385964912280703,0.0,0,0,17,129128.0,0.8333333333333334,2.0771929824561406,8070.5,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.8563204005006219,0.0,0,0,26,134318.0,0.9259259259259259,1.7126408010012437,5166.076923076923,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.7170212765957451,0.0,1,0,9,0.3942,1.0,1.4340425531914902,0.03583636363636364,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.7170212765957451,0.0,1,0,4,152008.0,3.0,1.4340425531914902,9500.5,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.3513326031398323,0.0,0,0,10,199619.0,1.3636363636363635,2.7026652062796646,12476.1875,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.3513326031398323,0.0,0,0,10,124104.0,1.3636363636363635,2.7026652062796646,7756.5,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.3513326031398323,0.0,0,0,17,22696.0,0.5555555555555556,2.7026652062796646,2063.2727272727275,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.3513326031398323,0.0,0,0,6,141194.0,2.142857142857143,2.7026652062796646,8824.625,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.0644067796610162,0.0,0,0,3,0.60123,3.75,2.1288135593220323,0.037576875,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,1.0644067796610162,0.0,0,0,8,0.92846,2.7777777777777777,2.1288135593220323,0.03571,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.0644067796610162,0.0,0,0,9,0.75085,1.5,2.1288135593220323,0.046928125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,1.0644067796610162,0.0,0,0,12,0.97348,1.9230769230769231,2.1288135593220323,0.037441538461538464,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,1.0644067796610162,0.25,0,1,23,214017.0,1.0416666666666667,2.1288135593220323,8231.423076923076,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.0644067796610162,0.0,0,0,5,0.7834,2.5,2.1288135593220323,0.0489625,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.3988123515439428,0.0,0,0,5,0.60234,1.6666666666666667,0.7976247030878856,0.05475818181818182,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.3988123515439428,0.0,0,0,4,0.5784,2.0,0.7976247030878856,0.05258181818181818,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,4.148532289628183,0.0,0,0,33,0.49039,0.7352941176470589,8.297064579256366,0.018861153846153847,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
30.0,0,4.148532289628183,0.0,0,0,1,0.0,15.0,8.297064579256366,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,1.0644067796610162,0.0,0,0,31,0.23477,0.78125,2.1288135593220323,0.009029615384615384,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.8563204005006219,0.0,0,0,30,0.7682,0.8064516129032258,1.7126408010012437,0.029546153846153847,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
45.0,0,2.1407202216066494,0.0,0,1,72,0.69033,0.6164383561643836,4.281440443213299,0.015007173913043478,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,4.148532289628183,0.0,0,0,17,0.72316,0.8333333333333334,8.297064579256366,0.0451975,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
75.0,0,0.9951515151515148,0.0,0,1,106,0.67497,0.7009345794392523,1.9903030303030296,0.008881184210526315,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,2.1407202216066494,0.25,1,1,17,243192.0,0.5555555555555556,4.281440443213299,22108.363636363636,0.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,0,0.8563204005006219,0.0,0,0,1,0.89868,2.5,1.7126408010012437,0.14978,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,0,0.8563204005006219,0.0,0,0,6,0.56872,0.7142857142857143,1.7126408010012437,0.09478666666666667,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
37.5,0,0.7340425531914896,0.0,0,0,26,165094.0,1.3888888888888888,1.4680851063829792,4288.1558441558445,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,1,0.8563204005006219,0.0,0,0,2,118683.0,3.3333333333333335,0.8563204005006219,10789.363636363636,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.8563204005006219,0.0,0,0,8,0.92024,1.6666666666666667,1.7126408010012437,0.057515,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
10.0,0,0.7340425531914896,0.0,0,0,2,0.34889,3.3333333333333335,1.4680851063829792,0.031717272727272726,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
50.0,0,0.8563204005006219,0.0,0,0,69,0.66461,0.7142857142857143,1.7126408010012437,0.01303156862745098,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,1,0.8563204005006219,0.0,0,0,1,0.86346,5.0,0.8563204005006219,0.07849636363636364,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.8563204005006219,0.0,0,0,4,0.48592,2.0,1.7126408010012437,0.04417454545454546,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
25.0,0,0.8563204005006219,0.0,0,0,35,27303.0,0.6944444444444444,1.7126408010012437,1050.1153846153845,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.7340425531914896,0.0,0,0,27,171036.0,0.8928571428571429,1.4680851063829792,6578.307692307692,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
75.0,0,4.6011904761904745,0.0,0,1,58,0.2777,1.271186440677966,9.202380952380949,0.0036539473684210526,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
30.0,1,0.9951515151515148,0.0,0,1,61,0.43659,0.4838709677419355,0.9951515151515148,0.014083548387096774,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
75.0,0,0.9951515151515148,0.0,0,1,57,0.55782,1.293103448275862,1.9903030303030296,0.007339736842105263,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,0,0.7340425531914896,0.25,0,1,4,0.3403,1.0,1.4680851063829792,0.056716666666666665,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,0,0.7340425531914896,0.5,0,1,11,195976.0,0.4166666666666667,1.4680851063829792,32662.666666666668,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.7340425531914896,0.0,0,0,11,112724.0,2.0833333333333335,1.4680851063829792,4335.538461538462,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.7340425531914896,0.0,0,0,10,138836.0,1.3636363636363635,1.4680851063829792,8677.25,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.7340425531914896,0.0,0,0,14,19764.0,1.0,1.4680851063829792,1235.25,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.7340425531914896,0.0,0,0,3,0.24984,2.5,1.4680851063829792,0.022712727272727273,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.6450502152080326,0.0,0,0,13,0.87506,0.7142857142857143,1.2901004304160653,0.07955090909090909,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.8563204005006219,0.25,0,1,14,134201.0,0.6666666666666666,1.7126408010012437,12200.09090909091,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.6450502152080326,0.0,0,0,7,0.74979,1.875,1.2901004304160653,0.046861875,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.8563204005006219,0.0,0,0,7,211698.0,1.875,1.7126408010012437,13231.125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.6450502152080326,0.75,0,1,7,156023.0,1.25,1.2901004304160653,14183.90909090909,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,0,1.104394141145143,0.5,0,1,2,165462.0,1.6666666666666667,2.208788282290286,27577.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,0,1.104394141145143,0.25,0,1,8,0.97613,0.5555555555555556,2.208788282290286,0.16268833333333335,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,1,1.104394141145143,0.25,0,1,3,175585.0,2.5,1.104394141145143,15962.272727272728,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.2875000000000003,0.0,0,0,6,0.76131,1.4285714285714286,2.5750000000000006,0.06921000000000001,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.8563204005006219,0.0,0,0,14,15575.0,1.6666666666666667,1.7126408010012437,599.0384615384615,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.8563204005006219,0.0,0,0,18,180783.0,1.3157894736842106,1.7126408010012437,6953.192307692308,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.2875000000000003,0.0,0,0,12,135446.0,1.1538461538461537,2.5750000000000006,8465.375,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.8563204005006219,0.0,0,0,21,17957.0,0.6818181818181818,1.7126408010012437,1122.3125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.8563204005006219,0.5,0,1,17,132496.0,0.8333333333333334,1.7126408010012437,8281.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.8563204005006219,0.0,0,0,12,0.67812,1.1538461538461537,1.7126408010012437,0.0423825,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.8563204005006219,0.0,0,0,9,112195.0,2.5,1.7126408010012437,4315.192307692308,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.2875000000000003,0.25,0,1,12,133345.0,1.1538461538461537,2.5750000000000006,8334.0625,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.2875000000000003,0.0,0,0,10,186253.0,1.3636363636363635,2.5750000000000006,11640.8125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.8563204005006219,0.0,0,0,18,243489.0,1.3157894736842106,1.7126408010012437,9364.961538461539,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.3210404624277458,0.0,0,0,9,16843.0,1.5,0.6420809248554916,1052.6875,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.3210404624277458,0.0,0,0,1,0.232,5.0,0.6420809248554916,0.02109090909090909,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,4.148532289628183,0.0,0,0,39,0.97159,0.625,8.297064579256366,0.037368846153846155,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.5033313851548781,0.0,0,0,1,0.84031,5.0,1.0066627703097561,0.07639181818181819,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,0,0.5033313851548781,0.25,0,1,6,0.64955,0.7142857142857143,1.0066627703097561,0.10825833333333333,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.3988123515439428,0.0,0,0,12,19515.0,0.7692307692307693,0.7976247030878856,1774.090909090909,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
37.5,0,0.3988123515439428,0.0,0,0,8,168883.0,4.166666666666667,0.7976247030878856,4386.571428571428,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.3988123515439428,0.0,0,0,4,0.72728,2.0,0.7976247030878856,0.06611636363636364,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.3988123515439428,0.0,0,0,6,152752.0,1.4285714285714286,0.7976247030878856,13886.545454545454,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.3988123515439428,0.0,0,0,6,123936.0,1.4285714285714286,0.7976247030878856,11266.90909090909,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.3988123515439428,0.0,0,0,3,0.41409,3.75,0.7976247030878856,0.025880625,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.3988123515439428,0.0,0,0,10,110473.0,1.3636363636363635,0.7976247030878856,6904.5625,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.3988123515439428,0.0,0,0,9,194622.0,1.0,0.7976247030878856,17692.909090909092,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.3988123515439428,0.0,0,0,4,0.48567,2.0,0.7976247030878856,0.04415181818181818,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.3988123515439428,0.0,0,0,1,0.34921,7.5,0.7976247030878856,0.021825625,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.3988123515439428,0.0,0,0,5,11138.0,2.5,0.7976247030878856,696.125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,0,0.3988123515439428,0.25,0,1,5,187244.0,0.8333333333333334,0.7976247030878856,31207.333333333332,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.3988123515439428,0.0,0,0,5,157145.0,2.5,0.7976247030878856,9821.5625,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.3988123515439428,0.0,0,0,8,149675.0,1.6666666666666667,0.7976247030878856,9354.6875,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.3988123515439428,0.0,0,1,26,180015.0,0.9259259259259259,0.7976247030878856,6923.653846153846,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.3988123515439428,0.0,0,0,6,13219.0,2.142857142857143,0.7976247030878856,826.1875,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
30.0,0,1.0644067796610162,0.0,0,1,72,0.26208,0.410958904109589,2.1288135593220323,0.008454193548387097,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
75.0,0,1.0644067796610162,0.0,0,1,99,0.36795,0.75,2.1288135593220323,0.004841447368421053,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.0644067796610162,0.5,0,1,7,0.77189,1.25,2.1288135593220323,0.07017181818181818,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.8563204005006219,0.0,0,0,7,0.60416,1.25,1.7126408010012437,0.05492363636363637,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.8563204005006219,0.5,0,1,16,0.75766,0.8823529411764706,1.7126408010012437,0.04735375,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,1,6.227631578947366,0.5,0,1,5,0.34007,2.5,6.227631578947366,0.021254375,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
25.0,0,6.227631578947366,0.0,0,0,35,0.72473,0.6944444444444444,12.455263157894732,0.02787423076923077,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,6.227631578947366,0.5,0,1,24,15864.0,0.6,12.455263157894732,991.5,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,6.227631578947366,0.5,0,1,21,0.6536,0.6818181818181818,12.455263157894732,0.04085,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,6.227631578947366,0.25,0,1,8,164132.0,1.1111111111111112,12.455263157894732,14921.09090909091,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
