NM,H2,CH4,C2H6,C2H4,C2H2,Type,Fault_Type,R1,R2,R4,R5
0.08247422680412371,-0.17755102040816328,-0.12688008130081302,-0.06241379310344829,-0.049246389536127144,-0.04808259587020649,High-temperature overheating,1,2.2357399695988924,-0.4847768742614101,0.8636413614240039,0.09834985734815813
0.09278350515463918,-0.16250593260560037,-0.16435975609756098,-0.15167487684729064,-0.17334729116716754,-0.047330383480825966,Low-temperature overheating,1,-0.06530678155892493,-0.47192918386789456,0.035510004290816286,0.13062832455848913
0.10309278350515463,-0.16611295681063123,-0.07950203252032523,-0.013300492610837452,0.0025889530498992685,-0.048097345132743365,Arc discharge,0,1.530742256378682,-0.4850012265863633,0.47351458360623017,0.04131716871601017
0.1134020618556701,-0.16120075937351683,-0.11712398373983741,-0.0687192118226601,-0.09215547225880524,-0.04697640117994101,High-temperature overheating,1,0.5994658014216919,-0.4806091441075624,0.5021308305421028,-0.07548478403005963
0.12371134020618557,-0.18397294731846225,-0.06213414634146343,-0.06457635467980297,-0.181057868728824,-0.04839233038348083,Low-temperature overheating,1,36.90653605740151,-0.485558907589711,-0.13859201933142473,-0.5337610190895801
0.13402061855670103,-0.12793070716658758,0.030569105691056895,0.0034482758620689793,0.11750469951260142,-0.025000000000000005,High-temperature overheating,1,0.9303202760843076,-0.4571546951661841,-0.20184078912969972,0.32183702749392423
0.14432989690721648,-0.14372567631703845,-0.166229674796748,-0.15300492610837438,-0.1892524679476356,0.0,Spark discharge,0,-0.21523587771077496,0.8174458573077183,0.07195603174151945,-0.2499955782734043
0.15463917525773196,-0.18249644043663976,-0.13415650406504068,0.3044827586206897,0.3473361924380058,-0.047949852507374637,High-temperature overheating,1,6.210118247143355,-0.4852457054084694,8.214017042550323,-0.03342180516155777
0.16494845360824742,0.10204081632653061,1.4280182926829268,3.0541871921182264,1.9360866286203129,-0.045000000000000005,High-temperature overheating,1,1.5724094649713394,-0.48494051533773486,0.9290487680754896,-0.29404853730730807
0.17525773195876287,-0.1841670621737067,-0.18163617886178865,-0.16995073891625614,-0.20298517542970992,-0.046047197640118,Spark discharge,0,0.4290323480040561,0.7273847892958201,0.11752981942791144,-0.4830164260826283
0.1958762886597938,-0.17304224015187472,-0.12790650406504067,-0.12945812807881774,-0.11612017244678574,-0.03294985250737464,High-temperature overheating,1,1.235078575737108,-0.4168105741328998,-0.2511858333264993,0.43462674843936233
0.20618556701030927,-0.12259136212624586,-0.06532520325203253,-0.0768472906403941,0.003343126329652516,-0.047920353982300885,High-temperature overheating,1,0.2914909862293473,-0.48466986761220493,-0.214899568928729,0.5019245867821608
0.21649484536082475,3.569933554817276,0.7790650406504064,0.3050738916256158,0.8174225283940612,7.096858407079645,Spark discharge,0,-0.2729599681106221,2.243841382421147,-0.5125318339228673,0.48695494231390496
0.2268041237113402,-0.17513051732320836,-0.1817276422764228,-0.17014778325123153,-0.20207341370344103,-0.04011799410029499,Spark discharge,0,-0.2906882329809938,1.4518418545570024,0.07465774798286456,-0.25593524790616157
0.23711340206185566,0.1360892263882297,0.8015447154471543,2.6382758620689657,2.5914969776787222,-0.022610619469026552,High-temperature overheating,1,0.695501856881517,-0.4819611031311965,1.7433862952310273,-0.1186683165672452
0.24742268041237114,3.250579022306597,0.5226930894308942,0.9684729064039409,2.491360776235662,3.357094395280236,Arc discharge,0,-0.2904551768749288,0.00732954147332051,0.5586409604542429,0.6053529841103635
