power,selfprotection,average_earth_discharge_density_ddt_rayskm2ao,burning_rate__failuresyear,criticality_according_to_previous_study_for_ceramics_level,removable_connectors,number_of_users,km_of_network_lt,power_per_user,lightning_risk_score,network_density,historical_risk_index,type_of_clients_COMMERCIAL,type_of_clients_INDUSTRIAL,type_of_clients_OFFICIAL,type_of_clients_STRATUM 1,type_of_clients_STRATUM 2,type_of_clients_STRATUM 3,type_of_clients_STRATUM 4,type_of_clients_STRATUM 5,type_of_clients_STRATUM 6,type_of_installation_CABINA,type_of_installation_EN H,type_of_installation_MACRO WITHOUT ANTI-FRAUD NET,type_of_installation_OTROS,type_of_installation_PAD MOUNTED,type_of_installation_POLE,type_of_installation_POLE WITH ANTI-FRAUD NET,type_of_installation_TORRE METALICA,target
15.0,0,0.4377892030848322,0.0,0,0,10,0.88554,1.3636363636363635,0.8755784061696644,0.05534625,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.4377892030848322,0.0,0,0,15,224788.0,1.5625,0.8755784061696644,8645.692307692309,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,0.4377892030848322,0.0,0,0,23,0.27964,0.2083333333333333,0.8755784061696644,0.0466066666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.4377892030848322,0.0,0,0,8,0.90415,1.6666666666666667,0.8755784061696644,0.056509375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.4377892030848322,0.0,0,0,5,148938.0,2.5,0.8755784061696644,9308.625,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.4377892030848322,0.2,0,1,10,17197.0,1.3636363636363635,0.8755784061696644,1074.8125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,0.4377892030848322,0.2,0,1,2,0.71529,1.6666666666666667,0.8755784061696644,0.119215,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.4377892030848322,0.0,0,0,7,0.84514,1.25,0.8755784061696644,0.076830909090909,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.4377892030848322,0.0,0,0,5,0.47943,1.6666666666666667,0.8755784061696644,0.0435845454545454,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.4377892030848322,0.0,0,0,6,0.9052,2.142857142857143,0.8755784061696644,0.056575,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.4377892030848322,0.0,0,0,16,113069.0,0.8823529411764706,0.8755784061696644,7066.8125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,1.1816239316239314,0.2,0,1,3,0.0,3.75,2.363247863247863,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,5.259562841530058,0.2,0,1,3,0.9628,3.75,10.519125683060116,0.060175,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,0,5.259562841530058,0.2,0,1,4,0.51484,1.0,10.519125683060116,0.0858066666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25.0,0,0.4377892030848322,0.0,0,0,21,221614.0,1.1363636363636365,0.8755784061696644,8523.615384615385,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.4377892030848322,0.0,0,0,18,193079.0,1.3157894736842106,0.8755784061696644,7426.115384615385,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,1.104394141145143,0.0,0,0,26,0.38671,1.3888888888888888,2.208788282290286,0.0100444155844155,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,1.104394141145143,0.0,0,0,25,717125.0,0.9615384615384616,2.208788282290286,27581.73076923077,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,1.104394141145143,0.0,0,0,10,0.73959,2.272727272727273,2.208788282290286,0.0284457692307692,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,1,1.104394141145143,0.2,0,1,18,0.29856,1.3157894736842106,1.104394141145143,0.0114830769230769,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112.5,0,1.104394141145143,0.0,0,0,63,120457.0,1.7578125,2.208788282290286,1061.295154185022,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45.0,0,1.104394141145143,0.0,0,0,38,0.32146,1.1538461538461535,2.208788282290286,0.0069882608695652,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,3.1556016597510377,0.0,0,1,70,0.12892,0.528169014084507,6.311203319502075,0.0033485714285714,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
45.0,0,1.104394141145143,0.0,0,0,36,0.22443,1.2162162162162162,2.208788282290286,0.0048789130434782,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,4.868884540117413,0.0,0,0,13,158175.0,0.7142857142857143,9.737769080234823,14379.545454545454,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,4.868884540117413,0.4,0,1,12,17934.0,1.1538461538461535,9.737769080234823,1120.875,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,4.868884540117413,0.0,0,1,7,117288.0,1.25,9.737769080234823,10662.545454545454,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,1,3.1556016597510377,0.2,0,0,24,0.0,0.6,3.1556016597510377,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,1,0.9951515151515148,0.0,0,1,1,0.0,7.5,0.9951515151515148,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15.0,0,5.259562841530058,0.2,1,1,5,0.84372,2.5,10.519125683060116,0.0527325,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,1,3.1556016597510377,0.2,0,1,5,0.81086,0.8333333333333334,3.1556016597510377,0.1351433333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,0,2.822097378277153,0.0,0,0,3,0.5072,1.25,5.644194756554307,0.0845333333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.0,1,6.818166666666661,0.4,0,1,4,0.35417,4.0,6.818166666666661,0.016865238095238,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,6.818166666666661,0.2,0,1,1,154848.0,5.0,6.818166666666661,14077.09090909091,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,6.818166666666661,0.2,0,1,2,27654.0,3.333333333333333,6.818166666666661,2514.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,6.818166666666661,0.2,0,1,1,0.75389,5.0,6.818166666666661,0.0685354545454545,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,0.8563204005006219,0.2,0,1,7,0.8419,0.625,1.7126408010012435,0.1403166666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.8563204005006219,0.2,0,1,25,237006.0,0.5769230769230769,1.7126408010012435,14812.875,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.8563204005006219,0.2,0,1,11,0.94003,0.8333333333333334,1.7126408010012435,0.0854572727272727,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,1,0.8563204005006219,0.2,0,0,31,139933.0,0.46875,0.8563204005006219,8745.8125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.8563204005006219,0.2,0,1,24,184811.0,1.0,1.7126408010012435,7108.115384615385,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75.0,0,3.1556016597510377,0.0,0,1,210,0.517,0.3554502369668246,6.311203319502075,0.0068026315789473,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,39,0.0,1.125,6.311203319502075,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.9951515151515148,0.0,0,0,8,123091.0,1.6666666666666667,1.9903030303030296,7693.1875,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.9951515151515148,0.0,0,0,35,129767.0,0.6944444444444444,1.9903030303030296,4991.038461538462,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.9951515151515148,0.0,0,0,14,191838.0,1.6666666666666667,1.9903030303030296,7378.384615384615,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,2.140720221606649,0.2,0,1,9,1493.0,1.0,4.281440443213299,135.72727272727272,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.0,0,5.259562841530058,0.0,0,0,12,0.0,0.7692307692307693,10.519125683060116,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.7340425531914896,0.2,0,1,50,0.0,0.2941176470588235,1.4680851063829792,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,6.818166666666661,0.2,0,1,40,151345.0,0.6097560975609756,13.636333333333322,5820.961538461538,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.9951515151515148,0.0,0,0,15,0.79071,1.5625,1.9903030303030296,0.030411923076923,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,1.104394141145143,0.0,0,0,3,0.38135,3.75,2.208788282290286,0.023834375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,2.1701570680628275,0.4,0,1,2,0.0,1.6666666666666667,4.340314136125655,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.8563204005006219,0.2,0,1,11,0.82274,1.25,1.7126408010012435,0.05142125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.8563204005006219,0.6,0,1,6,123636.0,1.4285714285714286,1.7126408010012435,11239.636363636364,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.7170212765957451,0.4,0,1,7,137171.0,1.25,1.4340425531914902,12470.09090909091,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.7170212765957451,0.4,0,1,10,131798.0,0.9090909090909092,1.4340425531914902,11981.636363636364,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.7170212765957451,0.2,0,1,8,146389.0,1.1111111111111112,1.4340425531914902,13308.09090909091,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,1.104394141145143,0.4,0,1,1,0.67398,7.5,2.208788282290286,0.04212375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,2.140720221606649,0.2,0,1,1,0.59338,2.5,4.281440443213299,0.0988966666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,0,2.140720221606649,0.2,0,1,1,1633.0,2.5,4.281440443213299,272.1666666666667,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,1,2.140720221606649,0.2,0,1,13,0.83334,0.3571428571428571,2.140720221606649,0.1388899999999999,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,0,0.7170212765957451,0.2,0,1,4,0.58723,1.0,1.4340425531914902,0.0978716666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,6.818166666666661,0.6,0,1,3,146654.0,2.5,13.636333333333322,13332.181818181818,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,6.818166666666661,1.4,0,1,12,151719.0,1.1538461538461535,13.636333333333322,9482.4375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,1,6.818166666666661,0.4,0,1,30,120412.0,0.8064516129032258,6.818166666666661,4631.2307692307695,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
15.0,0,6.818166666666661,0.0,0,0,2,0.24815,5.0,13.636333333333322,0.015509375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,6.818166666666661,0.8,0,1,10,14333.0,0.9090909090909092,6.818166666666661,1303.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,6.818166666666661,0.6,0,1,7,0.59256,0.625,13.636333333333322,0.09876,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,5.259562841530058,0.4,0,1,4,0.27579,3.0,10.519125683060116,0.017236875,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.0,0,5.259562841530058,0.4,0,1,4,0.74329,2.0,10.519125683060116,0.0675718181818181,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,1,5.259562841530058,0.2,0,1,2,0.13641,1.6666666666666667,5.259562841530058,0.022735,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5.0,0,5.259562841530058,0.2,0,1,5,0.4365,0.8333333333333334,10.519125683060116,0.07275,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,5.259562841530058,0.2,0,1,2,0.18174,3.333333333333333,10.519125683060116,0.0165218181818181,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,5.259562841530058,0.2,0,1,7,0.45696,1.25,5.259562841530058,0.0415418181818181,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,1,0.5033313851548781,0.0,0,0,16,0.77666,0.8823529411764706,0.5033313851548781,0.04854125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,0.5033313851548781,0.0,0,0,11,0.77391,0.4166666666666667,1.006662770309756,0.128985,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.0,0,6.818166666666661,0.0,0,0,9,0.68206,1.5,13.636333333333322,0.04262875,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,6.818166666666661,0.8,0,1,7,0.71386,1.875,13.636333333333322,0.04461625,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,6.818166666666661,0.6,0,1,11,14463.0,0.8333333333333334,6.818166666666661,1314.8181818181818,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,1,6.818166666666661,0.2,0,1,8,0.67026,0.5555555555555556,6.818166666666661,0.1117099999999999,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,6.818166666666661,0.0,0,0,4,0.42834,3.0,13.636333333333322,0.02677125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,1,6.818166666666661,0.4,0,1,3,0.80993,3.75,6.818166666666661,0.050620625,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,6.818166666666661,0.4,0,0,13,0.93661,0.7142857142857143,6.818166666666661,0.0851463636363636,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,0.9951515151515148,0.6,0,1,21,0.91389,0.4545454545454545,0.9951515151515148,0.0830809090909091,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.9951515151515148,0.2,0,1,20,0.51481,0.7142857142857143,1.9903030303030296,0.032175625,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.9951515151515148,0.4,0,1,19,0.83311,0.75,1.9903030303030296,0.052069375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,1,0.9951515151515148,0.4,0,0,31,0.60625,1.171875,0.9951515151515148,0.0157467532467532,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.9951515151515148,0.0,0,0,12,0.47745,1.9230769230769231,1.9903030303030296,0.0183634615384615,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.9951515151515148,0.4,0,1,28,135032.0,0.8620689655172413,1.9903030303030296,5193.538461538462,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.9951515151515148,0.0,0,0,50,0.194,0.4901960784313725,1.9903030303030296,0.0074615384615384,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50.0,0,0.9951515151515148,0.0,0,0,19,0.204,2.5,1.9903030303030296,0.004,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,0,0.9951515151515148,0.0,0,0,10,0.201,0.4545454545454545,1.9903030303030296,0.0335,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.0,1,0.9951515151515148,0.2,0,1,20,0.95858,0.4761904761904761,0.9951515151515148,0.0871436363636363,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,0.9951515151515148,0.2,0,1,15,25887.0,0.625,0.9951515151515148,2353.3636363636365,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,6.818166666666661,0.0,0,0,5,12538.0,1.6666666666666667,13.636333333333322,1139.8181818181818,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,6.818166666666661,0.4,0,1,4,15818.0,2.0,6.818166666666661,1438.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,6.818166666666661,0.4,0,1,3,0.64721,2.5,13.636333333333322,0.0588372727272727,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,1.104394141145143,0.0,0,0,11,0.67071,0.8333333333333334,2.208788282290286,0.0609736363636363,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,1.104394141145143,0.2,0,1,17,0.0,1.3888888888888888,2.208788282290286,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.9951515151515148,0.4,0,1,20,0.60534,0.7142857142857143,1.9903030303030296,0.03783375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.9951515151515148,0.2,0,1,26,0.6709,0.5555555555555556,1.9903030303030296,0.04193125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.9951515151515148,0.2,0,1,42,0.80795,0.5813953488372093,1.9903030303030296,0.031075,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.9951515151515148,0.0,0,0,27,0.41046,0.5357142857142857,1.9903030303030296,0.02565375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,2.822097378277153,0.4,0,1,34,115027.0,0.7142857142857143,5.644194756554307,4424.115384615385,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,2.822097378277153,0.2,0,1,37,1904.0,0.6578947368421053,5.644194756554307,73.23076923076923,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,1.0644067796610162,0.4,0,0,11,0.50741,1.25,2.1288135593220323,0.031713125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.0,1,1.0644067796610162,0.2,0,0,2,0.65292,3.333333333333333,1.0644067796610162,0.0593563636363636,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,1.0644067796610162,0.2,0,0,3,0.427,2.5,1.0644067796610162,0.0388181818181818,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,1.0644067796610162,0.2,0,1,4,0.3119,1.0,2.1288135593220323,0.0519833333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,0,0.9951515151515148,0.0,0,0,10,0.64632,0.4545454545454545,1.9903030303030296,0.10772,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,1,0.9951515151515148,0.2,0,0,11,152983.0,1.25,0.9951515151515148,9561.4375,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5.0,0,2.822097378277153,0.0,0,0,1,0.64506,2.5,5.644194756554307,0.10751,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,0.9951515151515148,0.0,0,0,7,0.0,0.625,1.9903030303030296,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,0.9951515151515148,0.0,0,0,7,0.0,0.625,1.9903030303030296,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,0.9951515151515148,0.0,0,0,4,0.0,1.0,1.9903030303030296,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,0.9951515151515148,0.0,0,0,31,148981.0,1.171875,1.9903030303030296,3869.636363636364,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75.0,0,3.1556016597510377,0.0,0,1,154,0.66801,0.4838709677419355,6.311203319502075,0.0087896052631578,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
10.0,0,0.9951515151515148,0.0,0,0,1,0.34073,5.0,1.9903030303030296,0.0309754545454545,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,1.104394141145143,0.0,0,0,6,0.19044,2.142857142857143,2.208788282290286,0.0119025,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,0.9951515151515148,0.0,0,0,1,0.3094,5.0,0.9951515151515148,0.0281272727272727,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.5033313851548781,0.0,0,0,10,136327.0,0.9090909090909092,1.006662770309756,12393.363636363636,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,0,0.7170212765957451,0.2,0,1,4,141894.0,1.0,1.4340425531914902,23649.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,5.259562841530058,0.4,0,1,1,0.50973,5.0,10.519125683060116,0.0463390909090909,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,1,5.259562841530058,0.2,0,1,3,0.9698,1.25,5.259562841530058,0.1616333333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,5.259562841530058,0.2,0,1,1,0.34226,5.0,10.519125683060116,0.0311145454545454,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,5.259562841530058,0.2,0,1,3,0.26285,1.25,10.519125683060116,0.0438083333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,5.259562841530058,0.0,0,0,6,0.72133,1.4285714285714286,5.259562841530058,0.0655754545454545,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.0,1,5.259562841530058,0.4,0,1,2,0.34886,3.333333333333333,5.259562841530058,0.0317145454545454,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.0,0,5.259562841530058,0.2,0,1,2,0.42523,5.0,10.519125683060116,0.026576875,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,1,5.259562841530058,0.2,0,1,1,0.8275,2.5,5.259562841530058,0.1379166666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,5.259562841530058,0.2,0,1,2,0.49041,1.6666666666666667,10.519125683060116,0.081735,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.0,1,5.259562841530058,0.0,0,0,2,0.53279,3.333333333333333,5.259562841530058,0.0484354545454545,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15.0,0,4.148532289628183,0.0,0,0,1,0.0,7.5,8.297064579256366,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,2.1701570680628275,0.0,0,0,10,0.214,1.3636363636363635,4.340314136125655,0.013375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,1.104394141145143,0.0,0,0,64,0.5742,0.5769230769230769,2.208788282290286,0.0149142857142857,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,1.104394141145143,0.0,0,0,35,0.83094,0.2777777777777778,1.104394141145143,0.07554,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,1.104394141145143,0.0,0,0,20,0.15897,0.7142857142857143,2.208788282290286,0.009935625,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,1.104394141145143,0.2,0,1,6,0.67822,0.7142857142857143,2.208788282290286,0.1130366666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,1.104394141145143,0.2,0,1,20,0.12168,0.4761904761904761,1.104394141145143,0.0110618181818181,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,1.9225308641975296,0.0,0,0,4,0.196,1.0,3.84506172839506,0.0326666666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45.0,1,1.2684210526315784,0.2,1,1,77,0.64097,0.5769230769230769,1.2684210526315784,0.0139341304347826,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,4.148532289628183,0.0,0,1,1,0.27366,7.5,8.297064579256366,0.01710375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,0,1.3513326031398325,0.0,0,0,9,0.20901,0.5,2.702665206279665,0.034835,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,1.3513326031398325,0.0,0,0,6,18858.0,0.7142857142857143,2.702665206279665,3143.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,1.3513326031398325,0.0,0,0,1,0.14055,2.5,2.702665206279665,0.023425,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,1.3513326031398325,1.2,0,1,13,145558.0,0.7142857142857143,1.3513326031398325,13232.545454545454,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,5.259562841530058,0.2,0,1,2,0.1782,1.6666666666666667,10.519125683060116,0.0297,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
